wage_allowance_fixed_id,clause_fixed_id,clauses,parent_allowance,allowance,is_all_purpose,rate,rate_unit,base_pay_rate_id,allowance_amount,payment_frequency,operative_from,operative_to,version_number,last_modified_datetime,published_year,awards
1771.0,1758,16.4(a)(i),,On call allowance,False,4.52,Percent,,1.0,hourly,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,151
1773.0,1760,D.5.2(a)(i),,On-call allowance (Employees governed by Schedule D),False,,,,,,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,151
1786.0,1767,J.4.9,,On-call allowance (Port Services),False,8.4,Percent,,1.85,hourly,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,151
1732.0,1725,11.14(e),,Orderely/hospital assistant (PH2) - special functions allowance,False,,,,,weekly,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,151
1731.0,1724,11.14(d)(iii),,Orderly (PH2) ambulance duty and holds Provide Advanced First Aid [HLTAIDOO6] or equivalent,False,63.19,Percent,,13.93,weekly,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,151
1730.0,1723,11.14(d)(ii),,Orderly (PH2) ambulance duty and holds Provide First Aid [HLTAIDOO3] or equivalent,False,52.46,Percent,,11.56,weekly,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,151
1729.0,1722,11.14(d)(i),,Orderly (PH2) ambulance duty without first aid qualification,False,41.33,Percent,,9.11,daily,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,151
1733.0,1726,11.14(f),,Orderly PH2 – security/mental health,True,19.13,Percent,,4.22,weekly,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,151
1735.0,1728,11.14(h),,Post mortem allowance,False,,,,,,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,151
1736.0,1729,11.14(h)(i),,Post mortem allowance (other than post mortem assistant),False,49.53,Percent,,10.92,per post mortem,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,151
1734.0,1727,11.14(g),,Post mortem and dirty body allowance,False,126.63,Percent,,27.91,per body,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,151
1737.0,1730,11.14(h)(ii),,Post Mortem Assistant,False,1604.47,Percent,,353.63,per annum,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,151
1787.0,1768,M.27.2(a),,Power and Water Wage-Related Allowances,False,,,,,,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,151
1799.0,1778,M.28.6(a),,Power Station Allowance,False,276.85,Percent,,61.02,weekly,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,151
1780.0,1763,I.5.1,,Principal of area school,True,16293.59,Percent,,3591.11,per annum,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,151
1728.0,1721,11.14(c),,Radiographers – C.T. scanner allowance,False,5992.15,Percent,,1320.67,per annum,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,151
1811.0,1789,M.29.9,,Refractory bricklayer allowance,True,11.28,Percent,,2.49,hourly,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,151
1770.0,1758,16.4(a)(i),,Restriction duty – on-call,False,,,,,,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,151
1772.0,1759,16.6(d),,Restriction duty – on-call - On call allowance (Child Protection Practitioners),False,12.32,Percent,,2.72,hourly,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,151
1775.0,1761,D.5.2(a)(ii),,Saturday/Sunday/Public Holiday/ ADO,False,5.32,Percent,,1.17,hourly,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,151
1727.0,1720,11.14(b),,Senior Dental Technician – Darwin,False,4461.7,Percent,,983.36,per annum,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,151
1795.0,1774,M.28.3,,Stand-by allowance,False,,,,,,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,151
1779.0,1763,I.5.1,,Teacher in charge – one teacher school with primary classes,True,10120.77,Percent,,2230.62,per annum,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,151
1783.0,1764,I.6,,Teacher of exemplary practice level 3,False,,,,,per annum,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,151
1778.0,1763,I.5.1,,Teacher of special class,True,10120.77,Percent,,2230.62,per annum,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,151
1777.0,1763,I.5.1,,Teachers in special school,True,10120.77,Percent,,2230.62,per annum,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,151
1782.0,1763,I.5.1,,The teacher in charge in a pre-school with one teacher,True,7895.83,Percent,,1740.24,per annum,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,151
1781.0,1763,I.5.1,,The teacher in charge in a pre-school with two or more teachers,True,16293.59,Percent,,3591.11,per annum,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,151
1756.0,1744,11.20(f),,Toxic substances,False,37.01,Percent,,8.16,weekly,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,151
1812.0,1790,M.29.10(a),,Toxic substances,False,4.32,Percent,,0.95,hourly,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,151
1762.0,1750,11.20(h),,Tradesperson's rate,False,,,,,,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,151
1752.0,1741,11.20(c),,Wet places,False,2.93,Percent,,0.65,hourly,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,151
1802.0,1781,M.29.2,,Wet work,False,2.88,Percent,,0.63,hourly,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,151
1803.0,1782,M.29.3(a),,Work inside oil tanks,False,5.71,Percent,,1.26,hourly,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,151
1804.0,1783,M.29.4,,Work on outside oil tanks,False,5.71,Percent,,1.26,hourly,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,151
1753.0,1742,11.20(d),,Working at heights – 9 metres,False,2.09,Percent,,0.46,hourly,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,151
1754.0,1742,11.20(d),,Working at heights – for each additional 9 metres,False,2.09,Percent,,0.46,hourly,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,151
1724.0,1717,11.9,,Accident allowance,False,,,,,,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1776.0,1762,F.7.3,,Ambulance duty (Nurse/Midwife),False,,,,,hourly,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1774.0,1760,D.5.2(a)(i),,Any Monday to Friday inclusive,False,3.23,Percent,,0.69,hourly,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1769.0,1757,11.23(d),,Any other empty trailer,False,9.94,Percent,,2.12,daily,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1768.0,1756,11.23(c),,Any other loaded trailer,False,17.83,Percent,,3.8,daily,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1813.0,1791,M.29.11,,Asbestos,False,4.07,Percent,,0.87,hourly,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1810.0,1788,M.29.8,,Boiler cleaning,False,9.79,Percent,,2.08,hourly,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1758.0,1746,11.20(g)(i),,Carting/handling dirty material,False,1.94,Percent,,0.41,hourly,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1759.0,1747,11.20(g)(ii),,Carting/handling offensive material,False,11.18,Percent,,2.38,hourly,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1765.0,1753,11.22,,Cleaners - toilet cleaning duty in institutions for children,False,6.21,Percent,,1.32,daily,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1749.0,1738,11.19(c),,Cleaning grease traps,False,2.33,Percent,,0.5,hourly,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1750.0,1739,11.20(a),,Confined spaces,False,3.83,Percent,,0.82,hourly,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1809.0,1787,M.29.7,,Confined spaces,False,4.02,Percent,,0.86,hourly,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1738.0,1731,11.14(i),,Confined spaces (Department of Health),False,,,,,,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
11823.0,22800,J.2,,Consolidated allowance,False,14203.08,Percent,,3023.84,per annum,2017-07-01,2018-06-30,,2023-04-05T07:24:57+00:00,2017,151
1726.0,1719,11.14(a),,Dental Technician,False,4461.7,Percent,,949.9,per annum,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1751.0,1740,11.20(b),,Dirty work,False,2.93,Percent,,0.62,hourly,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1801.0,1780,M.29.1,,Dirty work,False,2.88,Percent,,0.61,hourly,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1792.0,1771,M.27.3(a),,Distribution allowance,False,59.41,Percent,,12.65,weekly,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1761.0,1749,11.20(g)(iv),,Drive vehicle carting garbage,False,78.89,Percent,,16.8,weekly,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1757.0,1745,11.20(g),,Drivers/Operations allowance,False,,,,,,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1767.0,1755,11.23(b),,Empty single axle trailer,False,8.0,Percent,,1.7,daily,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1800.0,1779,M.28.13,,First Aid Allowance,True,16.15,Percent,,3.44,daily,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1763.0,1751,11.20(i),,First aid allowance - Physical,True,13.86,Percent,,2.95,daily,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1722.0,1715,11.5(c)(ii),,First aid allowance – hold Provide Advanced First Aid [HLTAIDOO6] or equivalent,False,77.55,Percent,,16.51,weekly,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1721.0,1714,11.5(c)(i),,First aid allowance – hold Provide First Aid [HLTAIDOO3] or equivalent,False,63.74,Percent,,13.57,weekly,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1793.0,1772,M.27.4,,Forklift allowance – where 2 or more forklifts engaged on any one lift,False,12.02,Percent,,2.56,daily,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1764.0,1752,11.21,,Government House allowance,True,14409.49,Percent,,3067.78,per annum,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1807.0,1785,M.29.5(b),,"Height money - work on swinging scaffold, single plank, bosun's chair",False,1.99,Percent,,0.42,hourly,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1805.0,1784,M.29.5(a),,Height money – above 9 metres,False,1.59,Percent,,0.34,hourly,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1806.0,1784,M.29.5(a),,Height money – each additional 9 metres,False,1.99,Percent,,0.42,hourly,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1747.0,1737,11.19(b),,High cleaning – above 9 metres,False,1.54,Percent,,0.33,hourly,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1748.0,1737,11.19(b),,High cleaning – each additional 9 metres or part thereof,False,1.54,Percent,,0.33,hourly,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1796.0,1775,M.28.4(a),,Industry allowance – all purpose – engaged on new construction work away from employee's normal place,True,141.23,Percent,,30.07,weekly,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1797.0,1776,M.28.4(b),,Industry allowance – usually employed on other than construction and required to do construction,False,141.23,Percent,,30.07,weekly,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1808.0,1786,M.29.6,,Insulation work,False,4.02,Percent,,0.86,hourly,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1755.0,1743,11.20(e),,Insulation work,False,3.97,Percent,,0.85,hourly,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1741.0,1734,11.16,,Intermittent driving duties - school maintenance officer,False,,,,,per annum,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1740.0,1733,11.15,,Intermittent motor driving duties - junior employees,False,,,,,daily,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1723.0,1716,11.7,,Janitor's duties,False,,,,,,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1742.0,1735,11.18(a),,Leading Hand,False,,,,,,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1746.0,1736,11.18(b),,Leading hand (Department of Health employee),False,250.72,Percent,,53.38,weekly,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1739.0,1732,11.14(j),,Leading hand (Department of Health),False,,,,,,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1744.0,1735,11.18(a),,Leading Hand - 10 up to 20 employees,False,250.72,Percent,,53.38,weekly,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1743.0,1735,11.18(a),,Leading Hand - 2 up to 10 employees,False,167.71,Percent,,35.71,weekly,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1745.0,1735,11.18(a),,Leading Hand - More than 20 employees,False,318.28,Percent,,67.76,weekly,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1788.0,1768,M.27.2(a),,Lines allowance,False,,,,,,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1790.0,1769,M.27.2(e),,Linesman A grade and Linesman 2,False,98.91,Percent,,21.06,weekly,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1791.0,1770,M.27.2(f),,Linesman's assistant required to drive truck up to 20 tonnes,False,,,,,daily,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1789.0,1768,M.27.2(a),,"Linesman, linesman's assistant, apprentice linesman or cable joiner",False,,,,,,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1760.0,1748,11.20(g)(iii),,Load/unload furniture,False,7.2,Percent,,1.53,daily,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1766.0,1754,11.23(a),,Loaded single axle trailer,False,14.21,Percent,,3.03,daily,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1794.0,1773,M.27.5,,Mechanical equipment operators allowance – 2 or more cranes,False,12.02,Percent,,2.56,daily,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1784.0,1765,I.10,,Norther Territory Allowance (Teachers and Educators),False,,,,,,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1798.0,1777,M.28.5,,Northern Territory Allowance,False,,,,,,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1725.0,1718,11.10.,,Northern Territory Allowance,False,,,,,,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1771.0,1758,16.4(a)(i),,On call allowance,False,4.52,Percent,,0.96,hourly,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1773.0,1760,D.5.2(a)(i),,On-call allowance (Employees governed by Schedule D),False,,,,,,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1786.0,1767,J.4.9,,On-call allowance (Port Services),False,8.4,Percent,,1.79,hourly,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1732.0,1725,11.14(e),,Orderely/hospital assistant (PH2) - special functions allowance,False,,,,,weekly,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1731.0,1724,11.14(d)(iii),,Orderly (PH2) ambulance duty and holds Provide Advanced First Aid [HLTAIDOO6] or equivalent,False,63.19,Percent,,13.45,weekly,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1730.0,1723,11.14(d)(ii),,Orderly (PH2) ambulance duty and holds Provide First Aid [HLTAIDOO3] or equivalent,False,52.46,Percent,,11.17,weekly,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1729.0,1722,11.14(d)(i),,Orderly (PH2) ambulance duty without first aid qualification,False,41.33,Percent,,8.8,daily,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1733.0,1726,11.14(f),,Orderly PH2 – security/mental health,True,19.13,Percent,,4.07,weekly,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1735.0,1728,11.14(h),,Post mortem allowance,False,,,,,,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1736.0,1729,11.14(h)(i),,Post mortem allowance (other than post mortem assistant),False,49.53,Percent,,10.54,per post mortem,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1734.0,1727,11.14(g),,Post mortem and dirty body allowance,False,126.63,Percent,,26.96,per body,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1737.0,1730,11.14(h)(ii),,Post Mortem Assistant,False,1604.47,Percent,,341.59,per annum,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1787.0,1768,M.27.2(a),,Power and Water Wage-Related Allowances,False,,,,,,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1799.0,1778,M.28.6(a),,Power Station Allowance,False,276.85,Percent,,58.94,weekly,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1780.0,1763,I.5.1,,Principal of area school,True,16293.59,Percent,,3468.91,per annum,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1728.0,1721,11.14(c),,Radiographers – C.T. scanner allowance,False,5992.15,Percent,,1275.73,per annum,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1811.0,1789,M.29.9,,Refractory bricklayer allowance,True,11.28,Percent,,2.4,hourly,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1770.0,1758,16.4(a)(i),,Restriction duty – on-call,False,,,,,,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1772.0,1759,16.6(d),,Restriction duty – on-call - On call allowance (Child Protection Practitioners),False,12.32,Percent,,2.62,hourly,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1775.0,1761,D.5.2(a)(ii),,Saturday/Sunday/Public Holiday/ ADO,False,5.32,Percent,,1.13,hourly,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1727.0,1720,11.14(b),,Senior Dental Technician – Darwin,False,4461.7,Percent,,949.9,per annum,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1795.0,1774,M.28.3,,Stand-by allowance,False,,,,,,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1779.0,1763,I.5.1,,Teacher in charge – one teacher school with primary classes,True,10120.77,Percent,,2154.71,per annum,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1783.0,1764,I.6,,Teacher of exemplary practice level 3,False,,,,,per annum,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1778.0,1763,I.5.1,,Teacher of special class,True,10120.77,Percent,,2154.71,per annum,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1777.0,1763,I.5.1,,Teachers in special school,True,10120.77,Percent,,2154.71,per annum,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1782.0,1763,I.5.1,,The teacher in charge in a pre-school with one teacher,True,7895.83,Percent,,1681.02,per annum,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1781.0,1763,I.5.1,,The teacher in charge in a pre-school with two or more teachers,True,16293.59,Percent,,3468.91,per annum,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1812.0,1790,M.29.10(a),,Toxic substances,False,4.32,Percent,,0.92,hourly,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1756.0,1744,11.20(f),,Toxic substances,False,37.01,Percent,,7.88,weekly,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1762.0,1750,11.20(h),,Tradesperson's rate,False,,,,,,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1752.0,1741,11.20(c),,Wet places,False,2.93,Percent,,0.62,hourly,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1802.0,1781,M.29.2,,Wet work,False,2.88,Percent,,0.61,hourly,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1803.0,1782,M.29.3(a),,Work inside oil tanks,False,5.71,Percent,,1.22,hourly,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1804.0,1783,M.29.4,,Work on outside oil tanks,False,5.71,Percent,,1.22,hourly,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1753.0,1742,11.20(d),,Working at heights – 9 metres,False,2.09,Percent,,0.44,hourly,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1754.0,1742,11.20(d),,Working at heights – for each additional 9 metres,False,2.09,Percent,,0.44,hourly,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,151
1724.0,1717,11.9,,Accident allowance,False,,,,,,2016-08-19,2017-06-30,,2023-04-05T07:22:58+00:00,2016,151
1776.0,1762,F.7.3,,Ambulance duty (Nurse/Midwife),False,,,,,hourly,2016-08-19,2017-06-30,,2023-04-05T07:22:58+00:00,2016,151
1774.0,1760,D.5.2(a)(i),,Any Monday to Friday inclusive,False,3.23,Percent,,0.67,hourly,2016-08-19,2017-06-30,,2023-04-05T07:22:58+00:00,2016,151
1769.0,1757,11.23(d),,Any other empty trailer,False,9.94,Percent,,2.05,daily,2016-08-19,2017-06-30,,2023-04-05T07:22:58+00:00,2016,151
1768.0,1756,11.23(c),,Any other loaded trailer,False,17.83,Percent,,3.67,daily,2016-08-19,2017-06-30,,2023-04-05T07:22:58+00:00,2016,151
1813.0,1791,M.29.11,,Asbestos,False,4.07,Percent,,0.84,hourly,2016-08-19,2017-06-30,,2023-04-05T07:22:58+00:00,2016,151
1810.0,1788,M.29.8,,Boiler cleaning,False,9.79,Percent,,2.02,hourly,2016-08-19,2017-06-30,,2023-04-05T07:22:58+00:00,2016,151
1758.0,1746,11.20(g)(i),,Carting/handling dirty material,False,1.94,Percent,,0.4,hourly,2016-08-19,2017-06-30,,2023-04-05T07:22:58+00:00,2016,151
1759.0,1747,11.20(g)(ii),,Carting/handling offensive material,False,11.18,Percent,,2.3,hourly,2016-08-19,2017-06-30,,2023-04-05T07:22:58+00:00,2016,151
1765.0,1753,11.22,,Cleaners - toilet cleaning duty in institutions for children,False,6.21,Percent,,1.28,daily,2016-08-19,2017-06-30,,2023-04-05T07:22:58+00:00,2016,151
1749.0,1738,11.19(c),,Cleaning grease traps,False,2.33,Percent,,0.48,hourly,2016-08-19,2017-06-30,,2023-04-05T07:22:58+00:00,2016,151
1750.0,1739,11.20(a),,Confined spaces,False,3.83,Percent,,0.79,hourly,2016-08-19,2017-06-30,,2023-04-05T07:22:58+00:00,2016,151
1809.0,1787,M.29.7,,Confined spaces,False,4.02,Percent,,0.83,hourly,2016-08-19,2017-06-30,,2023-04-05T07:22:58+00:00,2016,151
