expense_allowance_fixed_id,clause_fixed_id,clauses,parent_allowance,allowance,is_all_purpose,allowance_amount,payment_frequency,last_adjusted_year,cpi_quarter_last_adjusted,operative_from,operative_to,version_number,last_modified_datetime,published_year
732.0,2361,14.2(c)(i),,Meal allowances—Overtime—at least one hour,False,13.63,per occasion,2018.0,,2019-07-01,2021-01-31,0,2022-02-15T15:40:51+00:00,2019
733.0,2361,14.2(c)(i),,Meal allowances—Overtime—exceeds 4 hours,False,12.22,per occasion,2018.0,,2019-07-01,2021-01-31,0,2022-02-15T15:40:51+00:00,2019
731.0,2360,14.2(a)(i),,Transport allowance—use of own motor vehicle,False,0.78,per km,2014.0,,2014-07-01,2021-10-31,0,2022-02-15T15:40:51+00:00,2019
737.0,2364,14.3(a)(i),,Travelling allowances—11km up to 25km from capital city GPO,False,10.72,per engagement,2014.0,,2014-07-01,2021-10-31,0,2022-02-15T15:40:51+00:00,2019
738.0,2365,14.3(a)(ii),,Travelling allowances—25km up to 50km from capital city GPO,False,21.5,per engagement,2014.0,,2014-07-01,2021-10-31,0,2022-02-15T15:40:51+00:00,2019
739.0,2366,14.3(b)(iv),,"Travelling allowances—Distant work, fares and accommodation—use of own motor vehicle",False,0.78,per km,2014.0,,2014-07-01,2021-10-31,0,2022-02-15T15:40:52+00:00,2019
5299.0,2364,14.3(a)(i),,Casual employees:,False,,,,,,,0,2023-04-05T17:24:55+00:00,2018
5298.0,2360,14.2(a)(i),,Full-time and part-time employees:,False,,,,,,,0,2023-04-05T17:24:55+00:00,2018
734.0,2362,14.2(c)(ii),,Meal allowances—Late night—second meal break,False,13.21,per occasion,2017.0,,2018-07-01,2019-06-30,0,2022-02-15T15:40:51+00:00,2018
735.0,2363,14.2(c)(iii),,Meal allowances—Overtime on Sunday,False,13.21,per occasion,2017.0,,2018-07-01,2019-06-30,0,2022-02-15T15:40:51+00:00,2018
736.0,2363,14.2(c)(iii),,Meal allowances—Overtime on Sunday—more than 8 hours’ work,False,11.84,per occasion,2017.0,,2018-07-01,2019-06-30,0,2022-02-15T15:40:51+00:00,2018
732.0,2361,14.2(c)(i),,Meal allowances—Overtime—at least one hour,False,13.21,per occasion,2017.0,,2018-07-01,2019-06-30,0,2022-02-15T15:40:51+00:00,2018
733.0,2361,14.2(c)(i),,Meal allowances—Overtime—exceeds 4 hours,False,11.84,per occasion,2017.0,,2018-07-01,2019-06-30,0,2022-02-15T15:40:51+00:00,2018
731.0,2360,14.2(a)(i),,Transport allowance—use of own motor vehicle,False,0.78,per km,2014.0,,2014-07-01,2021-10-31,0,2022-02-15T15:40:51+00:00,2018
737.0,2364,14.3(a)(i),,Travelling allowances—11km up to 25km from capital city GPO,False,10.72,per engagement,2014.0,,2014-07-01,2021-10-31,0,2022-02-15T15:40:51+00:00,2018
738.0,2365,14.3(a)(ii),,Travelling allowances—25km up to 50km from capital city GPO,False,21.5,per engagement,2014.0,,2014-07-01,2021-10-31,0,2022-02-15T15:40:51+00:00,2018
739.0,2366,14.3(b)(iv),,"Travelling allowances—Distant work, fares and accommodation—use of own motor vehicle",False,0.78,per km,2014.0,,2014-07-01,2021-10-31,0,2022-02-15T15:40:52+00:00,2018
734.0,2362,14.2(c)(ii),,Meal allowances—Late night—second meal break,False,12.94,per occasion,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:40:51+00:00,2017
735.0,2363,14.2(c)(iii),,Meal allowances—Overtime on Sunday,False,12.94,per occasion,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:40:51+00:00,2017
736.0,2363,14.2(c)(iii),,Meal allowances—Overtime on Sunday—more than 8 hours’ work,False,11.6,per occasion,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:40:51+00:00,2017
732.0,2361,14.2(c)(i),,Meal allowances—Overtime—at least one hour,False,12.94,per occasion,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:40:51+00:00,2017
733.0,2361,14.2(c)(i),,Meal allowances—Overtime—exceeds 4 hours,False,11.6,per occasion,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:40:51+00:00,2017
731.0,2360,14.2(a)(i),,Transport allowance—use of own motor vehicle,False,0.78,per km,2014.0,,2014-07-01,2021-10-31,0,2022-02-15T15:40:51+00:00,2017
737.0,2364,14.3(a)(i),,Travelling allowances—11km up to 25km from capital city GPO,False,10.72,per engagement,2014.0,,2014-07-01,2021-10-31,0,2022-02-15T15:40:51+00:00,2017
738.0,2365,14.3(a)(ii),,Travelling allowances—25km up to 50km from capital city GPO,False,21.5,per engagement,2014.0,,2014-07-01,2021-10-31,0,2022-02-15T15:40:51+00:00,2017
739.0,2366,14.3(b)(iv),,"Travelling allowances—Distant work, fares and accommodation—use of own motor vehicle",False,0.78,per km,2014.0,,2014-07-01,2021-10-31,0,2022-02-15T15:40:52+00:00,2017
734.0,2362,14.2(c)(ii),,Meal allowances—Late night—second meal break,False,12.8,per occasion,2015.0,,2016-07-01,2017-06-30,0,2022-02-15T15:40:51+00:00,2016
735.0,2363,14.2(c)(iii),,Meal allowances—Overtime on Sunday,False,12.8,per occasion,2015.0,,2016-07-01,2017-06-30,0,2022-02-15T15:40:51+00:00,2016
736.0,2363,14.2(c)(iii),,Meal allowances—Overtime on Sunday—more than 8 hours’ work,False,11.47,per occasion,2015.0,,2016-07-01,2017-06-30,0,2022-02-15T15:40:51+00:00,2016
732.0,2361,14.2(c)(i),,Meal allowances—Overtime—at least one hour,False,12.8,per occasion,2015.0,,2016-07-01,2017-06-30,0,2022-02-15T15:40:51+00:00,2016
733.0,2361,14.2(c)(i),,Meal allowances—Overtime—exceeds 4 hours,False,11.47,per occasion,2015.0,,2016-07-01,2017-06-30,0,2022-02-15T15:40:51+00:00,2016
731.0,2360,14.2(a)(i),,Transport allowance—use of own motor vehicle,False,0.78,per km,2014.0,,2014-07-01,2021-10-31,0,2022-02-15T15:40:51+00:00,2016
737.0,2364,14.3(a)(i),,Travelling allowances—11km up to 25km from capital city GPO,False,10.72,per engagement,2014.0,,2014-07-01,2021-10-31,0,2022-02-15T15:40:51+00:00,2016
738.0,2365,14.3(a)(ii),,Travelling allowances—25km up to 50km from capital city GPO,False,21.5,per engagement,2014.0,,2014-07-01,2021-10-31,0,2022-02-15T15:40:51+00:00,2016
739.0,2366,14.3(b)(iv),,"Travelling allowances—Distant work, fares and accommodation—use of own motor vehicle",False,0.78,per km,2014.0,,2014-07-01,2021-10-31,0,2022-02-15T15:40:52+00:00,2016
734.0,2362,14.2(c)(ii),,Meal allowances—Late night—second meal break,False,12.52,per occasion,2014.0,,2015-07-01,2016-06-30,0,2022-02-15T15:40:51+00:00,2015
735.0,2363,14.2(c)(iii),,Meal allowances—Overtime on Sunday,False,12.52,per occasion,2014.0,,2015-07-01,2016-06-30,0,2022-02-15T15:40:51+00:00,2015
736.0,2363,14.2(c)(iii),,Meal allowances—Overtime on Sunday—more than 8 hours’ work,False,11.22,per occasion,2014.0,,2015-07-01,2016-06-30,0,2022-02-15T15:40:51+00:00,2015
732.0,2361,14.2(c)(i),,Meal allowances—Overtime—at least one hour,False,12.52,per occasion,2014.0,,2015-07-01,2016-06-30,0,2022-02-15T15:40:51+00:00,2015
733.0,2361,14.2(c)(i),,Meal allowances—Overtime—exceeds 4 hours,False,11.22,per occasion,2014.0,,2015-07-01,2016-06-30,0,2022-02-15T15:40:51+00:00,2015
731.0,2360,14.2(a)(i),,Transport allowance—use of own motor vehicle,False,0.78,per km,2014.0,,2014-07-01,2021-10-31,0,2022-02-15T15:40:51+00:00,2015
737.0,2364,14.3(a)(i),,Travelling allowances—11km up to 25km from capital city GPO,False,10.72,per engagement,2014.0,,2014-07-01,2021-10-31,0,2022-02-15T15:40:51+00:00,2015
738.0,2365,14.3(a)(ii),,Travelling allowances—25km up to 50km from capital city GPO,False,21.5,per engagement,2014.0,,2014-07-01,2021-10-31,0,2022-02-15T15:40:51+00:00,2015
739.0,2366,14.3(b)(iv),,"Travelling allowances—Distant work, fares and accommodation—use of own motor vehicle",False,0.78,per km,2014.0,,2014-07-01,2021-10-31,0,2022-02-15T15:40:52+00:00,2015
9472.0,2368,16.4(a)(i),,All employees,False,,,,,,,1,2023-06-02T10:12:41+00:00,2023
742.0,2368,16.4(a)(i),,Clothing and laundry allowance,False,6.51,per week,2008.0,,2010-01-01,,1,2023-06-02T10:12:41+00:00,2023
740.0,2367,16.5(a)(i),,Meal allowance—overtime for more than one and a half hours without prescribed notice—first meal,False,13.71,per occasion,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023
741.0,2367,16.5(a)(i),,Meal allowance—overtime for more than one and a half hours without prescribed notice—second and subsequent meal/s,False,11.78,per occasion,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023
9471.0,2367,16.5(a)(i),,Other than veterinary surgeons,False,,,,,,,1,2023-06-02T10:12:41+00:00,2023
743.0,2369,16.4(b)(ii),,Vehicle/travel allowance—motor vehicle,False,0.95,per km,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023
744.0,2369,16.4(b)(ii),,Vehicle/travel allowance—motorcycle,False,0.32,per km,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023
9472.0,2368,16.4(a)(i),,All employees,False,,,,,,,1,2022-06-24T15:24:21+00:00,2022
742.0,2368,16.4(a)(i),,Clothing and laundry allowance,False,6.51,per week,2008.0,,2010-01-01,,1,2022-06-24T15:24:21+00:00,2022
740.0,2367,16.5(a)(i),,Meal allowance—overtime for more than one and a half hours without prescribed notice—first meal,False,12.72,per occasion,2021.0,March Quarter,2022-07-01,2023-06-30,2,2022-06-24T15:23:49+00:00,2022
741.0,2367,16.5(a)(i),,Meal allowance—overtime for more than one and a half hours without prescribed notice—second and subsequent meal/s,False,10.93,per occasion,2021.0,March Quarter,2022-07-01,2023-06-30,2,2022-06-24T15:23:49+00:00,2022
9471.0,2367,16.5(a)(i),,Other than veterinary surgeons,False,,,,,,,1,2022-06-24T15:24:21+00:00,2022
743.0,2369,16.4(b)(ii),,Vehicle/travel allowance—motor vehicle,False,0.91,per km,2021.0,March Quarter,2022-07-01,2023-06-30,2,2022-06-24T15:23:49+00:00,2022
744.0,2369,16.4(b)(ii),,Vehicle/travel allowance—motorcycle,False,0.31,per km,2021.0,March Quarter,2022-07-01,2023-06-30,2,2022-06-24T15:23:49+00:00,2022
9472.0,2368,16.4(a)(i),,All employees,False,,,,,,,1,2022-02-15T15:41:38+00:00,2021
742.0,2368,16.4(a)(i),,Clothing and laundry allowance,False,6.51,per week,2008.0,,2010-01-01,,1,2022-02-15T15:41:38+00:00,2021
740.0,2367,16.5(a)(i),,Meal allowance—overtime for more than one and a half hours without prescribed notice—first meal,False,12.43,per occasion,2020.0,September Quarter,2021-07-01,2022-06-30,1,2022-02-15T15:41:38+00:00,2021
741.0,2367,16.5(a)(i),,Meal allowance—overtime for more than one and a half hours without prescribed notice—second and subsequent meal/s,False,10.68,per occasion,2020.0,September Quarter,2021-07-01,2022-06-30,1,2022-02-15T15:41:38+00:00,2021
9471.0,2367,16.5(a)(i),,Other than veterinary surgeons,False,,,,,,,1,2022-02-15T15:41:38+00:00,2021
743.0,2369,16.4(b)(ii),,Vehicle/travel allowance—motor vehicle,False,0.8,per km,2014.0,,2021-07-01,2022-06-30,1,2022-02-15T15:41:38+00:00,2021
744.0,2369,16.4(b)(ii),,Vehicle/travel allowance—motorcycle,False,0.27,per km,2014.0,,2021-07-01,2022-06-30,1,2022-02-15T15:41:38+00:00,2021
9472.0,2368,16.4(a)(i),,All employees,False,,,,,,,0,2022-02-15T15:41:38+00:00,2020
742.0,2368,16.4(a)(i),,Clothing and laundry allowance,False,6.51,per week,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2020
740.0,2367,16.5(a)(i),,Meal allowance—overtime for more than one and a half hours without prescribed notice—first meal,False,12.25,per occasion,2019.0,,2020-11-01,2021-06-30,0,2022-02-15T15:40:52+00:00,2020
741.0,2367,16.5(a)(i),,Meal allowance—overtime for more than one and a half hours without prescribed notice—second and subsequent meal/s,False,10.52,per occasion,2019.0,,2020-11-01,2021-06-30,0,2022-02-15T15:40:52+00:00,2020
9471.0,2367,16.5(a)(i),,Other than veterinary surgeons,False,,,,,,,0,2022-02-15T15:41:38+00:00,2020
743.0,2369,16.4(b)(ii),,Vehicle/travel allowance—motor vehicle,False,0.78,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:53+00:00,2020
744.0,2369,16.4(b)(ii),,Vehicle/travel allowance—motorcycle,False,0.26,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:53+00:00,2020
5307.0,13429,16.3,,All employees,False,,,,,,,0,2022-02-15T15:41:38+00:00,2019
742.0,2368,16.3(a),,Clothing and laundry allowance,False,6.51,per week,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2019
740.0,2367,16.2(a)(ii),,Meal allowance—overtime for more than one and a half hours without prescribed notice—first meal,False,11.99,per occasion,2018.0,,2019-07-01,2020-10-31,0,2022-02-15T15:40:52+00:00,2019
741.0,2367,16.2(a)(ii),,Meal allowance—overtime for more than one and a half hours without prescribed notice—second and subsequent meal/s,False,10.3,per occasion,2018.0,,2019-07-01,2020-10-31,0,2022-02-15T15:40:52+00:00,2019
5306.0,13428,16.2(a),,Other than veterinary surgeons,False,,,,,,,0,2022-02-15T15:41:38+00:00,2019
743.0,2369,16.3(b)(ii),,Vehicle/travel allowance—motor vehicle,False,0.78,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:53+00:00,2019
744.0,2369,16.3(b)(ii),,Vehicle/travel allowance—motorcycle,False,0.26,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:53+00:00,2019
9472.0,13429,16.3,,All employees,False,,,,,,,0,2023-04-05T17:24:55+00:00,2018
742.0,2368,16.3(a),,Clothing and laundry allowance,False,6.51,per week,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2018
740.0,2367,16.2(a)(ii),,Meal allowance—overtime for more than one and a half hours without prescribed notice—first meal,False,11.62,per occasion,2017.0,,2018-07-01,2019-06-30,0,2022-02-15T15:40:52+00:00,2018
741.0,2367,16.2(a)(ii),,Meal allowance—overtime for more than one and a half hours without prescribed notice—second and subsequent meal/s,False,9.98,per occasion,2017.0,,2018-07-01,2019-06-30,0,2022-02-15T15:40:52+00:00,2018
9471.0,13428,16.2(a),,Other than veterinary surgeons,False,,,,,,,0,2023-04-05T17:24:55+00:00,2018
743.0,2369,16.3(b)(ii),,Vehicle/travel allowance—motor vehicle,False,0.78,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:53+00:00,2018
744.0,2369,16.3(b)(ii),,Vehicle/travel allowance—motorcycle,False,0.26,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:53+00:00,2018
742.0,2368,16.3(a),,Clothing and laundry allowance,False,6.51,per week,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2017
740.0,2367,16.2(a)(ii),,Meal allowance—overtime for more than one and a half hours without prescribed notice—first meal,False,11.38,per occasion,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:40:52+00:00,2017
741.0,2367,16.2(a)(ii),,Meal allowance—overtime for more than one and a half hours without prescribed notice—second and subsequent meal/s,False,9.78,per occasion,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:40:52+00:00,2017
743.0,2369,16.3(b)(ii),,Vehicle/travel allowance—motor vehicle,False,0.78,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:53+00:00,2017
744.0,2369,16.3(b)(ii),,Vehicle/travel allowance—motorcycle,False,0.26,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:53+00:00,2017
742.0,2368,16.3(a),,Clothing and laundry allowance,False,6.51,per week,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2016
740.0,2367,16.2(a)(ii),,Meal allowance—overtime for more than one and a half hours without prescribed notice—first meal,False,11.26,per occasion,2015.0,,2016-07-01,2017-06-30,0,2022-02-15T15:40:52+00:00,2016
741.0,2367,16.2(a)(ii),,Meal allowance—overtime for more than one and a half hours without prescribed notice—second and subsequent meal/s,False,9.67,per occasion,2015.0,,2016-07-01,2017-06-30,0,2022-02-15T15:40:52+00:00,2016
743.0,2369,16.3(b)(ii),,Vehicle/travel allowance—motor vehicle,False,0.78,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:53+00:00,2016
744.0,2369,16.3(b)(ii),,Vehicle/travel allowance—motorcycle,False,0.26,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:53+00:00,2016
742.0,2368,16.3(a),,Clothing and laundry allowance,False,6.51,per week,2008.0,,2010-01-01,,0,2023-04-05T17:21:08+00:00,2015
740.0,2367,16.2(a)(ii),,Meal allowance—overtime for more than one and a half hours without prescribed notice—first meal,False,11.01,per occasion,2014.0,,2015-07-01,2016-06-30,0,2022-02-15T15:40:52+00:00,2015
741.0,2367,16.2(a)(ii),,Meal allowance—overtime for more than one and a half hours without prescribed notice—second and subsequent meal/s,False,9.46,per occasion,2014.0,,2015-07-01,2016-06-30,0,2022-02-15T15:40:52+00:00,2015
743.0,2369,16.3(b)(ii),,Vehicle/travel allowance—motor vehicle,False,0.78,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:53+00:00,2015
744.0,2369,16.3(b)(ii),,Vehicle/travel allowance—motorcycle,False,0.26,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:53+00:00,2015
747.0,2371,21.4(a),,"Clothing, equipment and tool allowance—cook or apprentice cook—Maximum per week—an amount of up to",False,9.72,per week,2022.0,June Quarter,2023-07-01,,4,2023-06-02T10:12:41+00:00,2023
746.0,2371,21.4(a),,"Clothing, equipment and tool allowance—cook or apprentice cook—Per day or part day",False,1.98,per day or part day,2022.0,June Quarter,2023-07-01,,4,2023-06-02T10:12:41+00:00,2023
9523.0,22995,21.2(b),,Meal allowance—employee provides meal and is no longer required to work full overtime,False,15.3,per occasion,2022.0,June Quarter,2023-07-01,,7,2023-06-02T10:12:41+00:00,2023
745.0,2370,21.2(a),,Meal allowance—overtime of more than 2 hours without a day’s notification,False,15.3,per occasion,2022.0,June Quarter,2023-07-01,,5,2023-06-02T10:12:41+00:00,2023
747.0,2371,21.4(a),,"Clothing, equipment and tool allowance—cook or apprentice cook—Maximum per week—an amount of up to",False,9.46,per week,2021.0,September Quarter,2022-10-01,2023-06-30,3,2022-08-01T18:23:24+00:00,2022
746.0,2371,21.4(a),,"Clothing, equipment and tool allowance—cook or apprentice cook—Per day or part day",False,1.93,per day or part day,2021.0,September Quarter,2022-10-01,2023-06-30,3,2022-08-01T18:23:24+00:00,2022
9523.0,22995,21.2(b),,Meal allowance—employee provides meal and is no longer required to work full overtime,False,14.4,per occasion,2021.0,September Quarter,2022-10-01,2023-06-30,6,2022-08-01T18:23:24+00:00,2022
745.0,2370,21.2(a),,Meal allowance—overtime of more than 2 hours without a day’s notification,False,14.4,per occasion,2021.0,September Quarter,2022-10-01,2023-06-30,4,2022-08-01T18:23:24+00:00,2022
747.0,2371,21.4(a),,"Clothing, equipment and tool allowance—cook or apprentice cook—Maximum per week—an amount of up to",False,9.11,per week,2020.0,December Quarter,2021-11-01,2022-09-30,2,2022-02-15T15:41:38+00:00,2021
746.0,2371,21.4(a),,"Clothing, equipment and tool allowance—cook or apprentice cook—Per day or part day",False,1.86,per day or part day,2020.0,December Quarter,2021-11-01,2022-09-30,2,2022-02-15T15:41:38+00:00,2021
9523.0,22995,21.2(b),,Meal allowance—employee provides meal and is no longer required to work full overtime,False,13.95,per occasion,2020.0,December Quarter,2021-11-01,2022-09-30,5,2022-03-08T13:29:50+00:00,2021
745.0,2370,21.2(a),,Meal allowance—overtime of more than 2 hours without a day’s notification,False,13.95,per occasion,2020.0,December Quarter,2021-11-01,2022-09-30,3,2022-03-08T13:27:53+00:00,2021
747.0,2371,21.4(a),,"Clothing, equipment and tool allowance—cook or apprentice cook—Maximum per week—an amount of up to",False,8.92,per week,2017.0,,2021-02-01,2021-10-31,0,2022-02-15T15:40:49+00:00,2020
746.0,2371,21.4(a),,"Clothing, equipment and tool allowance—cook or apprentice cook—Per day or part day",False,1.82,per day or part day,2017.0,,2021-02-01,2021-10-31,0,2022-02-15T15:40:49+00:00,2020
9523.0,22995,21.2(b),,Meal allowance—employee provides meal and is no longer required to work full overtime,False,13.79,per occasion,2019.0,,2021-02-01,2021-10-31,0,2022-02-15T15:40:49+00:00,2020
745.0,2370,21.2(a),,Meal allowance—overtime of more than 2 hours without a day’s notification,False,13.79,per occasion,2019.0,,2021-02-01,2021-10-31,0,2022-02-15T15:40:49+00:00,2020
747.0,2371,24.3(a),,"Clothing, equipment and tool allowance—cook or apprentice cook—Maximum per week—an amount of up to",False,8.49,per week,2017.0,,2017-07-01,2021-01-31,0,2022-02-15T15:40:49+00:00,2019
746.0,2371,24.3(a),,"Clothing, equipment and tool allowance—cook or apprentice cook—Per day or part day",False,1.73,per day or part thereof,2017.0,,2017-07-01,2021-01-31,0,2022-02-15T15:40:49+00:00,2019
745.0,2370,24.1(a),,Meal allowance—overtime of more than 2 hours without a day’s notification,False,13.38,per occasion,2018.0,,2019-07-01,2021-01-31,0,2022-02-15T15:40:49+00:00,2019
